ProductKey,ProductAlternateKey,ProductSubcategoryKey,ProductSubcategoryName,ProductCategoryKey,ProductCategoryName,Unit price,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,StartDate,EndDate,Status
234,LJ-0192-L,21,Jerseys,3,Clothing,49.99,,,"Long-Sleeve Logo Jersey, L",38.4923,TRUE,Multi,4,3,49.99,L,L,,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,41456,,Current
229,LJ-0192-M,21,Jerseys,3,Clothing,,,,"Long-Sleeve Logo Jersey, M",31.7244,TRUE,Multi,4,3,48.0673,M,M,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,40725,39444,
230,LJ-0192-M,21,Jerseys,3,Clothing,,,,"Long-Sleeve Logo Jersey, M",29.0807,TRUE,Multi,4,3,48.0673,M,M,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,41091,39809,
231,LJ-0192-M,21,Jerseys,3,Clothing,49.99,,,"Long-Sleeve Logo Jersey, M",38.4923,TRUE,Multi,4,3,49.99,M,M,,0,S ,29.994,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,41456,,Current
232,LJ-0192-L,21,Jerseys,3,Clothing,,,,"Long-Sleeve Logo Jersey, L",31.7244,TRUE,Multi,4,3,48.0673,L,L,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,40725,39444,
233,LJ-0192-L,21,Jerseys,3,Clothing,,,,"Long-Sleeve Logo Jersey, L",29.0807,TRUE,Multi,4,3,48.0673,L,L,,0,S ,28.8404,,U ,Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,41091,39809,
540,TI-R982,37,Tires and Tubes,4,Accessories,32.6,,,HL Road Tire,12.1924,TRUE,NA,500,375,32.6,,NA,,0,R ,19.56,H ,,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,41456,,Current
546,PD-R563,13,Pedals,2,Components,,G  ,,ML Road Pedal,27.568,TRUE,Silver/Black,500,375,62.09,,NA,168,1,R ,37.254,M ,,ML Road Pedal,Lightweight aluminum alloy construction.,41456,,Current
543,PD-M340,13,Pedals,2,Components,,G  ,,ML Mountain Pedal,27.568,TRUE,Silver/Black,500,375,62.09,,NA,215,1,M ,37.254,M ,,ML Mountain Pedal,"Lightweight, durable, clipless pedal with adjustable tension.",41456,,Current
508,FR-T67Y-54,16,Touring Frames,2,Components,,LB ,CM ,"LL Touring Frame - Yellow, 54",199.8519,TRUE,Yellow,500,375,333.42,54,54-58 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,41456,,Current
507,FR-T67Y-50,16,Touring Frames,2,Components,,LB ,CM ,"LL Touring Frame - Yellow, 50",199.8519,TRUE,Yellow,500,375,333.42,50,48-52 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,41456,,Current
506,FR-T67Y-44,16,Touring Frames,2,Components,,LB ,CM ,"LL Touring Frame - Yellow, 44",199.8519,TRUE,Yellow,500,375,333.42,44,42-46 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,41456,,Current
505,FR-T67U-62,16,Touring Frames,2,Components,,LB ,CM ,"LL Touring Frame - Blue, 62",199.8519,TRUE,Blue,500,375,333.42,62,60-62 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,41456,,Current
504,FR-T67U-58,16,Touring Frames,2,Components,,LB ,CM ,"LL Touring Frame - Blue, 58",199.8519,TRUE,Blue,500,375,333.42,58,54-58 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,41456,,Current
503,FR-T67U-54,16,Touring Frames,2,Components,,LB ,CM ,"LL Touring Frame - Blue, 54",199.8519,TRUE,Blue,500,375,333.42,54,54-58 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,41456,,Current
493,FR-T67Y-62,16,Touring Frames,2,Components,,LB ,CM ,"LL Touring Frame - Yellow, 62",199.8519,TRUE,Yellow,500,375,333.42,62,60-62 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,41456,,Current
502,FR-T67U-50,16,Touring Frames,2,Components,,LB ,CM ,"LL Touring Frame - Blue, 50",199.8519,TRUE,Blue,500,375,333.42,50,48-52 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,41456,,Current
509,FR-T67Y-58,16,Touring Frames,2,Components,,LB ,CM ,"LL Touring Frame - Yellow, 58",199.8519,TRUE,Yellow,500,375,333.42,58,54-58 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,41456,,Current
510,FR-T67U-44,16,Touring Frames,2,Components,,LB ,CM ,"LL Touring Frame - Blue, 44",199.8519,TRUE,Blue,500,375,333.42,44,42-46 CM,3,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,41456,,Current
520,SE-R995,15,Saddles,2,Components,,,,HL Road Seat/Saddle,23.3722,TRUE,NA,500,375,52.64,,NA,,1,R ,31.584,H ,,HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,41456,,Current
518,SE-R581,15,Saddles,2,Components,,,,LL Road Seat/Saddle,12.0413,TRUE,NA,500,375,27.12,,NA,,1,R ,16.272,L ,,LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,41456,,Current
554,HB-T928,4,Handlebars,2,Components,,,,HL Touring Handlebars,40.6571,TRUE,NA,500,375,91.57,,NA,,1,T ,54.942,H ,,HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,41456,,Current
553,HB-T721,4,Handlebars,2,Components,,,,LL Touring Handlebars,20.464,TRUE,NA,500,375,46.09,,NA,,1,T ,27.654,L ,,LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,41456,,Current
284,FR-R38B-48,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 48",204.6251,TRUE,Black,500,375,337.22,48,48-52 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41456,,Current
285,FR-R38B-52,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 52",176.1997,TRUE,Black,500,375,297.6346,52,48-52 CM,2,1,R ,178.5808,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
263,FR-R38R-44,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 44",187.1571,TRUE,Red,500,375,337.22,44,42-46 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
287,FR-R38B-52,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 52",204.6251,TRUE,Black,500,375,337.22,52,48-52 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41456,,Current
261,FR-R38B-62,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 62",204.6251,TRUE,Black,500,375,337.22,62,60-62 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41456,,Current
262,FR-R38R-44,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 44",181.4857,TRUE,Red,500,375,306.5636,44,42-46 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
259,FR-R38B-62,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 62",176.1997,TRUE,Black,500,375,297.6346,62,60-62 CM,2,1,R ,178.5808,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
260,FR-R38B-62,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 62",170.1428,TRUE,Black,500,375,306.5636,62,60-62 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
286,FR-R38B-52,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 52",170.1428,TRUE,Black,500,375,306.5636,52,48-52 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
282,FR-R38B-48,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 48",176.1997,TRUE,Black,500,375,297.6346,48,48-52 CM,2,1,R ,178.5808,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
281,FR-R38B-44,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 44",204.6251,TRUE,Black,500,375,337.22,44,42-46 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41456,,Current
258,FR-R38B-60,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 60",204.6251,TRUE,Black,500,375,337.22,60,60-62 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41456,,Current
280,FR-R38B-44,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 44",170.1428,TRUE,Black,500,375,306.5636,44,42-46 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
279,FR-R38B-44,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 44",176.1997,TRUE,Black,500,375,297.6346,44,42-46 CM,2,1,R ,178.5808,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
264,FR-R38R-48,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 48",181.4857,TRUE,Red,500,375,306.5636,48,48-52 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
265,FR-R38R-48,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 48",187.1571,TRUE,Red,500,375,337.22,48,48-52 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
266,FR-R38R-52,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 52",181.4857,TRUE,Red,500,375,306.5636,52,48-52 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
273,FR-R38R-62,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 62",187.1571,TRUE,Red,500,375,337.22,62,60-62 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
272,FR-R38R-62,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 62",181.4857,TRUE,Red,500,375,306.5636,62,60-62 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
271,FR-R38R-60,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 60",187.1571,TRUE,Red,500,375,337.22,60,60-62 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
270,FR-R38R-60,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 60",181.4857,TRUE,Red,500,375,306.5636,60,60-62 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
269,FR-R38R-58,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 58",187.1571,TRUE,Red,500,375,337.22,58,54-58 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
283,FR-R38B-48,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 48",170.1428,TRUE,Black,500,375,306.5636,48,48-52 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
257,FR-R38B-60,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 60",170.1428,TRUE,Black,500,375,306.5636,60,60-62 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
267,FR-R38R-52,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 52",187.1571,TRUE,Red,500,375,337.22,52,48-52 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
255,FR-R38B-58,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 58",204.6251,TRUE,Black,500,375,337.22,58,54-58 CM,2,1,R ,202.332,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41456,,Current
256,FR-R38B-60,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 60",176.1997,TRUE,Black,500,375,297.6346,60,60-62 CM,2,1,R ,178.5808,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
253,FR-R38B-58,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 58",176.1997,TRUE,Black,500,375,297.6346,58,54-58 CM,2,1,R ,178.5808,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
254,FR-R38B-58,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Black, 58",170.1428,TRUE,Black,500,375,306.5636,58,54-58 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",41091,39809,
268,FR-R38R-58,14,Road Frames,2,Components,,LB ,CM ,"LL Road Frame - Red, 58",181.4857,TRUE,Red,500,375,306.5636,58,54-58 CM,2,1,R ,183.9382,L ,U ,LL Road Frame,"The LL Frame provides a safe comfortable ride, while offering superior bump absorption in a value-priced aluminum frame.",40725,39444,
363,BK-M68B-46,1,Mountain Bikes,1,Bikes,2294.99,LB ,CM ,"Mountain-200 Black, 46",1251.9813,TRUE,Black,100,75,2294.99,46,42-46 CM,24,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41456,,Current
362,BK-M68B-46,1,Mountain Bikes,1,Bikes,2049.0982,LB ,CM ,"Mountain-200 Black, 46",1105.81,TRUE,Black,100,75,2049.0982,46,42-46 CM,24,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41091,39809,
361,BK-M68B-42,1,Mountain Bikes,1,Bikes,2294.99,LB ,CM ,"Mountain-200 Black, 42",1251.9813,TRUE,Black,100,75,2294.99,42,42-46 CM,24,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41456,,Current
359,BK-M68B-38,1,Mountain Bikes,1,Bikes,2294.99,LB ,CM ,"Mountain-200 Black, 38",1251.9813,TRUE,Black,100,75,2294.99,38,38-40 CM,23,4,M ,1376.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41456,,Current
358,BK-M68B-38,1,Mountain Bikes,1,Bikes,2049.0982,LB ,CM ,"Mountain-200 Black, 38",1105.81,TRUE,Black,100,75,2049.0982,38,38-40 CM,23,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41091,39809,
360,BK-M68B-42,1,Mountain Bikes,1,Bikes,2049.0982,LB ,CM ,"Mountain-200 Black, 42",1105.81,TRUE,Black,100,75,2049.0982,42,42-46 CM,24,4,M ,1229.4589,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41091,39809,
357,BK-M68S-46,1,Mountain Bikes,1,Bikes,2319.99,LB ,CM ,"Mountain-200 Silver, 46",1265.6195,TRUE,Silver,100,75,2319.99,46,42-46 CM,24,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41456,,Current
356,BK-M68S-46,1,Mountain Bikes,1,Bikes,2071.4196,LB ,CM ,"Mountain-200 Silver, 46",1117.8559,TRUE,Silver,100,75,2071.4196,46,42-46 CM,24,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41091,39809,
353,BK-M68S-38,1,Mountain Bikes,1,Bikes,2319.99,LB ,CM ,"Mountain-200 Silver, 38",1265.6195,TRUE,Silver,100,75,2319.99,38,38-40 CM,23,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41456,,Current
354,BK-M68S-42,1,Mountain Bikes,1,Bikes,2071.4196,LB ,CM ,"Mountain-200 Silver, 42",1117.8559,TRUE,Silver,100,75,2071.4196,42,42-46 CM,24,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41091,39809,
355,BK-M68S-42,1,Mountain Bikes,1,Bikes,2319.99,LB ,CM ,"Mountain-200 Silver, 42",1265.6195,TRUE,Silver,100,75,2319.99,42,42-46 CM,24,4,M ,1391.994,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41456,,Current
352,BK-M68S-38,1,Mountain Bikes,1,Bikes,2071.4196,LB ,CM ,"Mountain-200 Silver, 38",1117.8559,TRUE,Silver,100,75,2071.4196,38,38-40 CM,23,4,M ,1242.8518,H ,U ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,41091,39809,
420,RW-M762,17,Wheels,2,Components,,,,ML Mountain Rear Wheel,104.7951,TRUE,Black,500,375,236.025,,NA,,1,M ,141.615,M ,,ML Mountain Rear Wheel,Replacement mountain wheel for the casual to serious rider.,41091,39809,
411,FW-M762,17,Wheels,2,Components,,,,ML Mountain Front Wheel,92.8071,TRUE,Black,500,375,209.025,,NA,,1,M ,125.415,M ,,ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,41091,39809,
522,SE-T762,15,Saddles,2,Components,,,,ML Touring Seat/Saddle,17.3782,TRUE,NA,500,375,39.14,,NA,,1,T ,23.484,M ,,ML Touring Seat/Saddle,New design relieves pressure for long rides.,41456,,Current
545,PD-R347,13,Pedals,2,Components,,G  ,,LL Road Pedal,17.9776,TRUE,Silver/Black,500,375,40.49,,NA,189,1,R ,24.294,L ,,LL Road Pedal,Clipless pedals - aluminum.,41456,,Current
453,SH-M897-M,22,Shorts,3,Clothing,,,,"Men's Sports Shorts, M",24.7459,TRUE,Black,4,3,59.99,M,M,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,41091,39809,
455,SH-M897-X,22,Shorts,3,Clothing,,,,"Men's Sports Shorts, XL",24.7459,TRUE,Black,4,3,59.99,XL,XL,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,41091,39809,
454,SH-M897-L,22,Shorts,3,Clothing,,,,"Men's Sports Shorts, L",24.7459,TRUE,Black,4,3,59.99,L,L,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,41091,39809,
445,SH-M897-S,22,Shorts,3,Clothing,,,,"Men's Sports Shorts, S",24.7459,TRUE,Black,4,3,59.99,S,S,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,41091,39809,
478,BC-M005,28,Bottles and Cages,4,Accessories,9.99,,,Mountain Bottle Cage,3.7363,TRUE,NA,4,3,9.99,,NA,,0,M ,5.994,,,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,41456,,Current
557,CS-6583,8,Cranksets,2,Components,,G  ,,ML Crankset,113.8816,TRUE,Black,500,375,256.49,,NA,635,1,,153.894,M ,,ML Crankset,High-strength crank arm.,41456,,Current
414,FW-R762,17,Wheels,2,Components,,G  ,,ML Road Front Wheel,110.2829,TRUE,Black,500,375,248.385,,NA,850,1,R ,149.031,M ,,ML Road Front Wheel,Sturdy alloy features a quick-release hub.,41091,39809,
399,HB-M763,4,Handlebars,2,Components,,,,ML Mountain Handlebars,24.9932,TRUE,NA,500,375,56.2909,,NA,,1,M ,33.7745,M ,,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,41091,39809,
400,HB-M763,4,Handlebars,2,Components,,,,ML Mountain Handlebars,27.4925,TRUE,NA,500,375,61.92,,NA,,1,M ,37.152,M ,,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,41456,,Current
485,FE-6654,30,Fenders,4,Accessories,21.98,,,Fender Set - Mountain,8.2205,TRUE,NA,4,3,21.98,,NA,,0,M ,13.188,,,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,41456,,Current
528,TT-M928,37,Tires and Tubes,4,Accessories,4.99,,,Mountain Tire Tube,1.8663,TRUE,NA,500,375,4.99,,NA,,0,M ,2.994,,,Mountain Tire Tube,Self-sealing tube.,41456,,Current
424,RW-R820,17,Wheels,2,Components,,G  ,,HL Road Rear Wheel,158.5346,TRUE,Black,500,375,357.06,,NA,890,1,R ,214.236,H ,,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,41091,39809,
415,FW-R820,17,Wheels,2,Components,,G  ,,HL Road Front Wheel,146.5466,TRUE,Black,500,375,330.06,,NA,650,1,R ,198.036,H ,,HL Road Front Wheel,Strong wheel with double-walled rim.,41091,39809,
519,SE-R908,15,Saddles,2,Components,,,,ML Road Seat/Saddle,17.3782,TRUE,NA,500,375,39.14,,NA,,1,T ,23.484,M ,,ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,41456,,Current
515,SE-M236,15,Saddles,2,Components,,,,LL Mountain Seat/Saddle,12.0413,TRUE,NA,500,375,27.12,,NA,,1,M ,16.272,L ,,LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,41456,,Current
547,PD-R853,13,Pedals,2,Components,,G  ,,HL Road Pedal,35.9596,TRUE,Silver/Black,500,375,80.99,,NA,149,1,R ,48.594,H ,,HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,41456,,Current
525,FR-M21S-44,12,Mountain Frames,2,Components,,LB ,CM ,"LL Mountain Frame - Silver, 44",144.5938,TRUE,Silver,500,375,264.05,44,42-46 CM,3,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",41456,,Current
551,FR-M21S-40,12,Mountain Frames,2,Components,,LB ,CM ,"LL Mountain Frame - Silver, 40",144.5938,TRUE,Silver,500,375,264.05,40,38-40 CM,3,2,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",41456,,Current
550,FR-M21B-40,12,Mountain Frames,2,Components,,LB ,CM ,"LL Mountain Frame - Black, 40",136.785,TRUE,Black,500,375,249.79,40,38-40 CM,3,2,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",41456,,Current
534,FR-M21B-52,12,Mountain Frames,2,Components,,LB ,CM ,"LL Mountain Frame - Black, 52",136.785,TRUE,Black,500,375,249.79,52,48-52 CM,3,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",41456,,Current
533,FR-M21B-48,12,Mountain Frames,2,Components,,LB ,CM ,"LL Mountain Frame - Black, 48",136.785,TRUE,Black,500,375,249.79,48,48-52 CM,3,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",41456,,Current
532,FR-M21B-44,12,Mountain Frames,2,Components,,LB ,CM ,"LL Mountain Frame - Black, 44",136.785,TRUE,Black,500,375,249.79,44,42-46 CM,3,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",41456,,Current
531,FR-M21B-42,12,Mountain Frames,2,Components,,LB ,CM ,"LL Mountain Frame - Black, 42",136.785,TRUE,Black,500,375,249.79,42,42-46 CM,3,1,M ,149.874,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",41456,,Current
527,FR-M21S-52,12,Mountain Frames,2,Components,,LB ,CM ,"LL Mountain Frame - Silver, 52",144.5938,TRUE,Silver,500,375,264.05,52,48-52 CM,3,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",41456,,Current
526,FR-M21S-48,12,Mountain Frames,2,Components,,LB ,CM ,"LL Mountain Frame - Silver, 48",144.5938,TRUE,Silver,500,375,264.05,48,48-52 CM,3,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",41456,,Current
524,FR-M21S-42,12,Mountain Frames,2,Components,,LB ,CM ,"LL Mountain Frame - Silver, 42",144.5938,TRUE,Silver,500,375,264.05,42,42-46 CM,3,1,M ,158.43,L ,U ,LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",41456,,Current
